Fts_0,Fts_1,Fts_2,Fts_3,Fts_4,Fts_5,Fts_6,Fts_7,Fts_8,Fts_9,Fts_10,Label
41,0,8.490379551436039,82,0,42,3,0.3,41,41,0,1
53,0,8.49455603699374,102,-1,54,5,0.3,49,48,0,1
46,0,8.51385411399143,83,8,46,0,0.3,36,36,0,1
37,0,8.49757516937392,94,-1,10,11,0.3,57,84,28,1
45,-4,8.502444406693247,79,0,46,5,0.3,33,32,0,1
43,0,8.507314218745295,76,0,42,-13,0.3,32,34,2,1
106,1,12.491916944266253,108,6,70,0,0.3,2,38,36,5
56,0,8.499378727754962,79,0,56,5,0.3,22,22,0,1
41,1,8.489636241090254,86,0,42,4,0.3,45,44,0,1
43,0,8.503324943347385,80,1,44,9,0.3,37,36,0,1
37,-2,8.50207171660972,83,0,36,-7,0.3,46,47,2,1
37,0,8.511080762607259,79,0,18,7,0.3,42,61,18,1
51,0,8.515106518633681,79,0,50,-9,0.3,28,30,2,1
37,0,8.49705578744735,76,0,24,-11,0.3,39,52,14,1
49,0,8.506888480597743,100,0,46,-9,0.3,52,54,2,1
38,2,8.481154766664705,76,0,38,4,0.3,37,37,0,1
81,1,12.498652752517014,84,0,-18,0,0.3,3,103,100,5
50,2,8.478727947428196,106,-1,50,0,0.3,57,57,0,1
44,0,8.494846133223021,81,1,42,-17,0.3,37,39,2,1
55,0,11.495077424600252,80,6,24,24,0.3,25,57,32,4
53,4,11.496154764298451,81,0,-188,-13839,0.3,27,269,242,4
45,0,8.488487043738582,81,0,44,-13,0.3,36,37,2,1
37,0,8.500273088176701,74,0,28,5,0.3,38,46,8,1
51,0,8.510567020556879,78,4,50,0,0.3,27,29,2,1
41,-1,8.510330111938769,86,0,42,14,0.3,45,44,0,1
52,-4,8.496149116434918,81,0,52,-5,0.3,29,30,0,1
43,0,8.500502620418231,78,-2,42,-5,0.3,35,37,2,1
52,0,8.504858770089827,86,-1,52,-9,0.3,33,34,0,1
55,-2,11.500738343670793,77,0,46,0,0.3,22,31,8,4
37,0,8.512855374128536,77,2,26,-1,0.3,41,52,10,1
37,-3,8.50808544401027,90,0,28,0,0.3,53,62,8,1
53,0,8.493515233291372,90,0,54,16,0.3,37,36,0,1
44,-1,8.492975508706047,77,0,44,2,0.3,34,34,0,1
48,2,8.50598251118176,84,0,46,0,0.3,36,38,2,1
37,0,8.500839490240587,106,1,28,-11,0.3,69,78,8,1
56,0,11.49177569648459,78,0,26,5,0.3,22,52,30,4
81,0,12.514801827377202,85,0,-40,7,0.3,4,126,122,5
37,0,8.503823973230197,79,0,12,-26,0.3,42,66,24,1
55,0,11.496422696892749,93,0,52,-19,0.3,38,42,4,4
46,0,8.484763319485145,83,0,44,-22,0.3,37,39,2,1
50,-4,8.510948087495283,88,0,50,0,0.3,38,39,0,1
85,7,12.49618709784128,89,0,6,-6,0.3,4,84,80,5
39,1,8.48707246012405,93,0,34,3,0.3,54,59,6,1
45,0,8.48647671695823,88,0,44,-4,0.3,43,44,2,1
52,0,8.511258240761531,82,-1,52,-2,0.3,29,30,0,1
37,0,8.495736778820246,82,0,10,-10,0.3,45,72,26,1
50,-5,8.500288809723507,86,0,50,0,0.3,37,37,0,1
41,1,8.505586065332148,77,0,38,-14,0.3,36,38,2,1
37,0,8.501183348412729,76,1,28,0,0.3,40,48,8,1
55,2,8.504978022210688,82,6,54,0,0.3,27,28,0,1
39,2,8.517504393045707,77,0,38,0,0.3,38,38,0,1
37,0,8.498123082192944,96,0,16,-17,0.3,59,81,22,1
54,0,8.49592137759779,81,-1,54,-2,0.3,27,27,0,1
41,-1,8.495059627330711,82,-3,38,-5,0.3,41,43,2,1
55,-1,11.483372029595808,78,0,16,-9,0.3,23,63,40,4
45,2,8.512167006704576,88,0,44,-2,0.3,42,44,2,1
81,0,12.506021225598321,84,0,-12,11,0.3,3,97,94,5
47,0,8.502819701201698,102,0,46,0,0.3,56,56,0,1
55,0,11.493060735748493,78,0,46,19,0.3,23,32,8,4
38,4,8.503237195668083,92,1,12,28,0.3,54,79,24,1
56,1,11.51980303701429,76,0,-18,-8,0.3,20,94,74,4
45,0,8.50339879519345,82,3,44,-14,0.3,37,38,2,1
44,0,8.520424468688402,75,0,42,-21,0.3,31,34,2,1
56,0,11.503705807846043,91,0,-4,-14,0.3,35,96,62,4
49,4,8.509762345692263,81,0,50,6,0.3,32,32,0,1
47,44,9.511703033243633,77,0,-22,0,0.3,30,101,70,2
41,0,8.504845624961158,79,-2,42,7,0.3,38,37,0,1
48,-1,8.498222116038749,106,0,46,0,0.3,58,60,2,1
56,0,11.493048888277885,96,-3,50,-10,0.3,40,47,6,4
55,0,11.496585502804065,95,-5,50,0,0.3,39,46,6,4
42,1,8.485963421403367,102,5,42,0,0.3,60,61,0,1
43,4,8.495405118762895,86,0,42,0,0.3,42,44,2,1
49,5,8.507531618039026,88,0,50,12,0.3,39,39,0,1
37,0,8.48922968596381,77,0,8,-2,0.3,40,69,30,1
37,0,8.487012980119053,108,3,34,0,0.3,71,75,4,1
46,1,8.498919133436326,87,0,44,-17,0.3,41,43,2,1
37,0,8.505373258637658,83,0,34,10,0.3,46,49,4,1
55,0,11.478620878655146,78,0,6,19,0.3,23,73,50,4
49,0,8.503853694439108,95,0,46,-23,0.3,47,49,2,1
37,0,8.508848894791257,77,-2,34,-5,0.3,40,43,2,1
55,0,11.482041455990027,77,0,20,-23,0.3,22,57,34,4
56,0,8.496540614485506,96,1,56,0,0.3,40,39,0,1
55,0,11.504178328014294,78,1,44,0,0.3,23,34,12,4
42,-3,8.505373625653654,84,0,42,0,0.3,42,43,0,1
56,2,11.499974528053091,79,0,26,0,0.3,23,53,30,4
44,2,8.492720622840285,79,0,44,6,0.3,35,35,0,1
81,0,12.489074928542346,84,3,-14,0,0.3,4,100,96,5
37,0,8.483582333048474,106,0,26,8,0.3,68,80,12,1
49,0,8.499348399779958,107,0,50,23,0.3,58,58,0,1
41,0,8.500450872598044,83,0,42,7,0.3,42,41,0,1
37,0,8.485496549782406,77,2,26,5,0.3,40,51,12,1
56,1,11.522557046019788,95,0,44,26,0.3,40,51,12,4
37,0,8.51360496746783,95,0,28,9,0.3,58,67,8,1
58,0,8.499552110416838,84,0,56,-2,0.3,25,27,2,1
44,1,8.503583268957602,79,0,44,12,0.3,35,35,0,1
58,1,8.497829779259579,84,0,56,0,0.3,26,27,2,1
49,0,8.50100621056192,95,1,50,11,0.3,47,46,0,1
42,4,8.512750437801708,87,0,42,0,0.3,45,46,0,1
45,0,8.49686344605401,83,8,46,22,0.3,38,37,0,1
45,-1,8.489436381425513,77,0,44,-13,0.3,32,34,2,1
55,-2,11.510491665298773,96,0,52,-9,0.3,41,44,4,4
43,-3,8.504613220241719,81,2,42,-10,0.3,37,39,2,1
37,0,8.492491080262436,80,0,18,3,0.3,43,62,18,1
38,1,8.498176084116224,77,0,38,0,0.3,39,39,0,1
51,1,8.501398271816448,81,0,50,0,0.3,30,32,2,1
37,0,8.506156575946163,95,3,10,0,0.3,58,85,28,1
45,0,8.498428264812256,77,7,44,-1,0.3,32,34,2,1
41,2,8.470469278257712,86,0,42,25,0.3,46,45,0,1
55,-1,8.484498120607581,83,0,54,-6,0.3,28,29,2,1
37,0,8.508069545129626,77,0,8,5,0.3,40,69,30,1
55,0,11.509553118581437,77,0,38,0,0.3,22,39,16,4
37,0,8.50467023006281,76,4,30,22,0.3,39,45,6,1
38,0,8.508090275003292,76,-4,38,0,0.3,37,37,0,1
37,0,8.512133400243503,75,-4,26,-3,0.3,38,49,10,1
37,5,8.492912870343394,79,0,28,1,0.3,41,50,8,1
105,-1,12.50926381813834,106,-5,70,-4,0.3,1,36,36,5
42,0,8.529518983180504,76,-4,42,0,0.3,34,35,0,1
55,-1,8.495775233024967,95,0,54,-4,0.3,40,41,2,1
52,5,8.509095104261078,87,3,52,0,0.3,35,35,0,1
52,0,8.502150531921423,86,3,54,31,0.3,33,32,0,1
41,0,8.506263490095712,86,2,42,2,0.3,45,45,0,1
40,0,8.49506653406745,77,-7,38,0,0.3,37,38,2,1
52,-4,8.497501988439797,86,0,52,0,0.3,34,35,0,1
45,0,8.507445493216068,85,2,44,-15,0.3,40,41,2,1
37,0,8.488371834403697,91,0,10,14,0.3,53,81,28,1
106,-1,12.491133761131973,107,-4,70,0,0.3,1,37,36,5
49,0,8.494760609433884,95,-4,50,7,0.3,46,46,0,1
56,0,11.499552007981478,81,0,-4,0,0.3,25,86,62,4
44,-5,8.493891767999783,79,0,44,9,0.3,35,35,0,1
37,0,8.500848767041681,78,-3,24,0,0.3,42,55,14,1
38,0,8.50271374609399,105,-3,38,0,0.3,67,66,0,1
39,0,8.504341781551554,79,1,38,0,0.3,40,40,0,1
56,0,11.486431856946178,97,0,44,-7,0.3,41,53,12,4
48,-2,8.497280362056921,86,0,46,-12,0.3,37,39,2,1
49,0,8.480523537888635,83,0,50,8,0.3,34,33,0,1
51,0,8.500107184034357,86,0,52,13,0.3,35,34,0,1
60,0,8.500890052636873,109,3,60,0,0.3,49,49,0,1
56,3,11.50176226267629,81,0,-10,0,0.3,25,92,66,4
56,0,11.496530764364575,81,0,-18,-18,0.3,25,99,74,4
107,0,12.503712294622384,108,-1,70,0,0.3,1,38,36,5
45,0,8.51867954480069,88,0,44,-1,0.3,44,44,0,1
44,0,8.500900218612195,81,-2,44,10,0.3,37,37,0,1
56,-1,11.485619431868832,96,-4,52,0,0.3,40,44,4,4
37,0,8.49333575173329,77,-1,-14,-17,0.3,40,92,52,1
81,0,12.50857628054896,84,-7,-14,0,0.3,3,99,96,5
56,0,11.502717357526691,76,-2,-4,0,0.3,20,81,62,4
56,0,11.504888784417119,96,4,50,0,0.3,40,47,6,4
41,0,8.496743612878472,84,0,42,18,0.3,44,43,0,1
51,0,8.502297699328686,77,0,50,-1,0.3,27,28,2,1
37,-3,8.503376578242449,86,0,36,-25,0.3,48,50,2,1
41,2,8.504976106187339,76,0,38,0,0.3,35,37,2,1
53,2,8.504638855195397,81,0,52,-1,0.3,28,30,2,1
56,0,11.481348466505347,95,0,50,7,0.3,40,46,6,4
55,0,8.519075654291676,81,-1,54,-4,0.3,25,26,2,1
43,0,8.481788150366143,86,-7,42,-10,0.3,42,44,2,1
56,2,11.48408582569505,99,2,46,0,0.3,42,52,10,4
43,-4,8.486957379623833,80,0,42,0,0.3,37,39,2,1
44,0,8.512061219990068,81,-1,44,2,0.3,38,37,0,1
56,1,11.50015404721034,77,0,10,3,0.3,22,67,46,4
56,0,8.49861639408795,107,0,56,15,0.3,51,50,0,1
45,0,8.505480269309322,81,0,46,5,0.3,35,34,0,1
42,1,8.486991536808091,86,0,42,0,0.3,44,45,0,1
37,0,8.48092294704427,77,0,20,-30,0.3,40,56,16,1
37,0,8.493639727118916,84,4,34,22,0.3,47,50,4,1
51,-4,8.492770442113608,90,0,52,6,0.3,38,38,0,1
52,4,8.488031844826867,84,-2,52,-3,0.3,31,32,0,1
45,0,8.487284196240866,100,0,44,-3,0.3,54,56,2,1
37,0,8.47531359384339,76,-7,24,-26,0.3,39,53,14,1
43,-1,8.492857345898464,75,0,44,14,0.3,32,31,0,1
55,0,11.50507416093457,96,0,44,-24,0.3,41,52,12,4
49,0,8.481161158619365,106,-5,50,19,0.3,58,57,0,1
55,0,11.497239475369573,95,-2,42,-9,0.3,40,54,14,4
57,-3,8.50348436871237,86,-1,56,0,0.3,29,29,0,1
45,0,8.509097466087017,76,-2,44,0,0.3,31,32,0,1
52,0,8.494045479849442,81,-6,52,0,0.3,30,30,0,1
42,-2,8.509799952591267,86,-6,42,0,0.3,43,44,2,1
49,5,8.502471763728066,81,0,50,3,0.3,31,32,0,1
43,-1,8.497636648598844,86,-1,44,15,0.3,42,42,0,1
56,0,11.508596619352673,95,2,44,0,0.3,40,51,12,4
37,0,8.49332845333085,78,0,26,13,0.3,41,52,12,1
57,0,8.500097673552473,86,2,56,0,0.3,29,29,0,1
37,0,8.498679431338763,81,0,20,-5,0.3,44,60,16,1
43,0,8.485432864695763,82,0,42,-6,0.3,39,41,2,1
56,0,11.503173071595603,81,8,-2,0,0.3,25,83,58,4
56,0,11.518752105522147,92,0,0,15,0.3,36,92,56,4
37,0,8.505119255606182,75,0,28,4,0.3,38,46,8,1
41,0,8.501234113097924,89,0,38,-11,0.3,48,50,2,1
37,5,8.490781586022052,80,0,20,4,0.3,43,59,16,1
45,0,8.507348446482304,108,0,46,18,0.3,62,61,0,1
37,0,8.49253898517405,80,1,16,0,0.3,43,65,22,1
56,0,11.497632050208844,97,0,52,7,0.3,41,45,4,4
51,0,8.496442518910042,87,0,50,-1,0.3,36,38,2,1
37,-1,8.497635965712648,76,-3,36,-5,0.3,39,39,0,1
37,0,8.476590819356776,108,0,34,4,0.3,71,75,4,1
37,1,8.488291257528058,106,-5,28,0,0.3,68,77,8,1
36,-3,8.48485312842266,77,0,36,0,0.3,41,41,0,1
41,1,8.509189391610025,107,0,38,-6,0.3,66,68,2,1
55,0,8.511111410373008,81,0,54,-7,0.3,25,26,2,1
48,-2,8.50243980716424,88,0,46,-7,0.3,39,41,2,1
51,0,8.492377861066657,81,0,52,28,0.3,30,29,0,1
55,0,11.52226745139738,77,0,24,4,0.3,22,54,32,4
41,0,8.508173710336562,80,-1,42,8,0.3,39,39,0,1
41,0,8.496084103580891,106,-3,42,10,0.3,65,65,0,1
85,0,12.516962232131137,88,-7,2,-7,0.3,3,86,82,5
102,0,12.484154171288939,103,0,72,14,0.3,1,31,30,5
74,4,12.487984943959166,79,8,-42,0,0.3,4,123,118,5
37,0,8.497326973034866,103,0,34,26,0.3,66,69,4,1
44,0,8.509138220964175,86,4,44,5,0.3,43,42,0,1
37,0,8.504745665098453,93,0,10,-4,0.3,55,82,28,1
38,0,8.505524677150724,92,0,20,7,0.3,54,71,18,1
37,2,8.481824963213054,76,-3,30,-6,0.3,40,45,6,1
54,0,8.487226335041811,77,-1,54,0,0.3,24,23,0,1
55,-1,11.499552796163515,99,-7,50,0,0.3,43,49,6,4
51,1,8.505427858905525,81,0,52,4,0.3,30,30,0,1
45,3,8.483477971523289,85,0,44,0,0.3,40,41,2,1
46,3,8.500221902530267,76,4,46,0,0.3,30,30,0,1
50,0,8.497282646125731,85,-1,50,0,0.3,35,36,0,1
37,-1,8.501876820755877,80,3,-2,0,0.3,43,83,40,1
37,0,8.505690960259335,76,0,24,8,0.3,40,53,14,1
45,1,8.506752899472986,88,-5,44,0,0.3,43,44,2,1
79,0,12.493701613904342,83,0,-28,13,0.3,4,112,108,5
38,3,8.50216382745456,106,0,38,15,0.3,68,67,0,1
55,-1,8.506535775788112,96,0,54,0,0.3,41,42,2,1
37,0,8.501932313644001,77,-7,34,-6,0.3,40,44,4,1
47,1,8.51032910474312,79,7,46,0,0.3,32,32,0,1
37,0,8.46754570763532,81,0,18,-5,0.3,44,63,18,1
56,3,11.513498458749165,95,0,46,-3,0.3,40,49,10,4
38,3,8.515432390798965,94,0,36,0,0.3,56,58,2,1
45,0,8.49228542352163,83,0,46,22,0.3,37,36,0,1
48,0,8.489535818380674,84,7,46,0,0.3,36,37,2,1
56,0,11.475925063880785,91,0,-2,13,0.3,35,93,58,4
47,0,8.514170903997442,86,-2,46,0,0.3,40,40,0,1
44,0,8.506718178988962,86,-4,44,16,0.3,42,42,0,1
56,0,11.492040329603283,78,0,24,-7,0.3,22,55,32,4
81,2,12.51042565896185,86,1,-40,6,0.3,4,127,122,5
81,3,12.507021770926926,85,0,-24,0,0.3,4,111,108,5
45,-1,8.52125771742217,79,0,44,-22,0.3,33,35,2,1
56,2,11.512238196654826,97,0,38,0,0.3,41,58,18,4
37,-3,8.492876907446798,79,0,34,-1,0.3,42,46,4,1
37,0,8.493989702074344,79,0,34,2,0.3,42,46,4,1
55,0,8.500973722287451,96,0,54,18,0.3,41,42,0,1
41,-1,8.494237339466364,108,0,42,10,0.3,67,67,0,1
55,0,11.493594428040058,92,0,-4,-15,0.3,36,97,60,4
37,0,8.514731691370907,97,-1,28,0,0.3,60,69,8,1
45,0,8.500656476222636,86,0,46,15,0.3,40,39,0,1
53,1,8.50127495986193,81,0,52,-28,0.3,28,30,2,1
44,1,8.491734474594738,86,0,44,6,0.3,42,42,0,1
83,1,12.504089179179344,86,0,-2,0,0.3,3,89,86,5
40,0,8.499701896124648,77,-7,38,0,0.3,38,39,2,1
46,5,8.496032031803013,79,0,44,-18,0.3,33,35,2,1
44,1,8.498218995575318,93,0,44,1,0.3,49,50,0,1
56,0,11.493670561093293,97,8,50,-5,0.3,41,48,6,4
44,0,8.49432428111482,81,1,44,10,0.3,37,37,0,1
37,0,8.494433325276843,97,0,24,-14,0.3,60,73,14,1
47,-2,8.50767089790895,79,0,46,0,0.3,32,32,0,1
43,4,8.494656935144961,90,0,42,0,0.3,47,49,2,1
49,0,8.481395148601031,76,-4,50,8,0.3,27,27,0,1
37,0,8.519882388349789,78,0,20,-12,0.3,42,57,16,1
39,0,8.499558130543665,77,0,38,-1,0.3,38,38,0,1
56,0,11.491900294979533,97,4,50,-16,0.3,41,48,6,4
39,1,8.486365496227078,79,6,38,0,0.3,40,41,0,1
48,5,8.510030591289096,79,1,46,0,0.3,31,32,2,1
44,0,8.505495928351719,84,0,44,10,0.3,41,41,0,1
51,0,8.523831642871562,78,-1,50,-5,0.3,27,29,2,1
53,0,8.51004722736255,104,1,54,3,0.3,51,49,0,1
55,2,8.495453387777832,82,5,54,0,0.3,27,28,0,1
71,-5,12.48373316421689,75,-3,-42,-20,0.3,4,119,114,5
37,1,8.504105614487983,79,0,36,0,0.3,43,43,0,1
40,-4,8.511785496849482,108,0,38,0,0.3,67,69,2,1
46,0,8.493314292847955,81,-1,46,-5,0.3,35,34,0,1
39,-1,8.499586662105449,107,-6,38,0,0.3,68,68,0,1
47,4,8.498668249523814,86,0,46,0,0.3,38,39,0,1
37,0,8.509789827356881,76,1,24,21,0.3,39,53,14,1
37,0,8.497818786661455,79,-3,18,0,0.3,43,61,18,1
43,0,8.498752748445877,79,8,42,0,0.3,36,37,2,1
84,2,12.502845665684106,88,8,0,0,0.3,3,88,84,5
47,0,8.485366722827292,84,0,46,0,0.3,37,37,0,1
55,-1,11.507357933773648,97,-1,46,-10,0.3,42,51,8,4
37,0,8.511670021604505,81,3,-2,0,0.3,44,84,40,1
38,4,8.49905249656128,76,0,38,3,0.3,38,37,0,1
51,0,8.498097851680779,102,0,52,6,0.3,51,50,0,1
37,0,8.491630114029908,78,0,-4,11,0.3,42,83,42,1
56,0,11.510266104120571,97,5,52,-1,0.3,41,45,4,4
51,-4,8.503636412729815,86,0,50,-23,0.3,36,37,2,1
45,0,8.493426558099161,85,0,44,-3,0.3,40,41,2,1
44,0,8.490988708432974,83,0,42,-28,0.3,40,42,2,1
50,-2,8.480352912336478,89,-3,50,0,0.3,39,40,0,1
37,4,8.505758529050432,80,0,2,0,0.3,43,77,34,1
52,-1,8.497668339777254,86,0,52,0,0.3,33,34,0,1
45,1,8.49024934037982,76,0,44,0,0.3,31,32,2,1
38,1,8.483931792777508,75,0,38,20,0.3,37,36,0,1
45,-1,8.480327267870903,82,-1,44,-13,0.3,37,38,2,1
43,0,8.51209546126268,86,0,44,24,0.3,43,42,0,1
78,0,12.495908263653979,82,-3,-40,0,0.3,4,123,120,5
45,5,8.5048890176955,88,0,44,0,0.3,43,44,0,1
51,3,8.507341295872806,84,0,50,-16,0.3,33,35,2,1
48,0,8.503992669295366,94,0,50,29,0.3,46,45,0,1
46,0,8.487132661393252,90,10,46,0,0.3,44,44,0,1
37,0,8.498935080313432,76,0,36,2,0.3,39,40,2,1
37,-1,8.507100387494674,76,0,30,0,0.3,39,45,6,1
37,-2,8.495498991988821,82,-3,34,0,0.3,45,48,4,1
37,0,8.498272319654909,105,0,36,5,0.3,68,69,2,1
43,2,8.508715836127797,76,0,42,-1,0.3,33,35,2,1
41,0,8.48740472971546,82,-5,38,0,0.3,41,43,2,1
49,5,8.488112021985541,78,0,50,11,0.3,29,29,0,1
44,4,8.520110014205759,79,-1,42,-26,0.3,36,38,2,1
52,-1,8.508268957218009,86,0,52,-2,0.3,33,34,0,1
39,4,8.513185367864246,77,0,38,0,0.3,38,39,0,1
37,-5,8.485509450468479,77,0,36,-22,0.3,40,41,2,1
39,1,8.507312604181653,77,0,38,0,0.3,38,39,0,1
50,5,8.500978359366892,77,0,50,0,0.3,27,28,2,1
38,3,8.506524026511556,76,0,38,5,0.3,38,37,0,1
44,0,8.51265871586471,95,0,44,6,0.3,52,51,0,1
56,0,11.514330173606696,97,-1,50,13,0.3,41,48,6,4
37,0,8.502803000875579,79,1,34,9,0.3,42,46,4,1
37,0,8.505109340914931,95,-3,26,18,0.3,58,70,12,1
55,0,11.493212356758022,77,0,44,0,0.3,22,34,12,4
55,0,8.49977801851221,81,0,54,0,0.3,26,26,0,1
37,4,8.514042840902553,109,26,28,0,0.3,72,81,8,1
44,1,8.494794019316906,79,0,44,21,0.3,35,35,0,1
45,3,8.51082002002906,87,0,44,0,0.3,43,43,0,1
37,0,8.50468263727614,104,0,16,-29,0.3,66,88,22,1
55,0,11.511542682109805,78,0,2,-10,0.3,23,75,52,4
37,-3,8.49501651221872,91,0,6,-1,0.3,53,86,32,1
37,0,8.500455447018695,76,0,24,-9,0.3,40,53,14,1
47,4,8.488955857459846,83,1,46,0,0.3,36,37,0,1
45,0,8.489563468225711,79,1,44,-10,0.3,34,35,2,1
37,0,8.497410417207155,97,0,20,-11,0.3,60,77,16,1
55,1,8.501757598902582,93,5,54,0,0.3,38,39,2,1
40,5,8.49079607871475,79,0,38,0,0.3,38,40,2,1
43,0,8.503433464874302,79,0,42,0,0.3,35,37,2,1
49,-1,8.514709855232484,88,0,50,4,0.3,39,39,0,1
37,0,8.501978229044212,107,-3,30,0,0.3,70,76,6,1
46,1,8.511805058351108,81,0,46,1,0.3,35,34,0,1
41,3,8.495227859123947,79,0,42,16,0.3,38,38,0,1
37,0,8.493765391844102,92,0,8,8,0.3,54,84,30,1
48,-2,8.492250593998774,79,0,46,0,0.3,31,32,2,1
51,-2,8.507774216276522,85,0,50,-7,0.3,34,36,2,1
41,0,8.50815421914333,76,0,38,-25,0.3,35,37,2,1
54,4,8.492109686379342,88,0,54,0,0.3,34,33,0,1
37,5,8.486211643872787,76,0,36,0,0.3,40,40,0,1
37,0,8.501540491559398,75,-1,28,30,0.3,38,46,8,1
37,0,8.513906250797767,95,0,10,28,0.3,58,84,26,1
53,0,8.519580299954706,82,2,54,9,0.3,29,28,0,1
82,0,12.505220827614,86,-1,-40,1,0.3,4,128,124,5
101,2,12.497208237006923,102,8,72,13,0.3,1,30,28,5
37,0,8.492267699571723,104,0,24,17,0.3,67,80,14,1
55,0,11.517716511006908,81,0,-14,0,0.3,26,97,70,4
56,0,11.510537845659188,81,0,-18,3,0.3,25,99,74,4
37,0,8.496771496597797,84,3,28,-21,0.3,47,55,8,1
37,0,8.479420147721749,77,8,30,0,0.3,41,46,6,1
41,0,8.515031466300515,80,0,42,10,0.3,39,39,0,1
56,2,8.495125448594072,80,0,56,17,0.3,24,23,0,1
45,2,8.509705570094743,86,0,44,-1,0.3,41,42,2,1
46,1,8.502700291429003,81,2,46,7,0.3,35,34,0,1
55,-2,8.507493227341529,83,-7,54,-1,0.3,28,29,2,1
56,0,11.502150026420725,92,-1,52,0,0.3,36,40,4,4
81,1,12.504016953610186,84,0,-14,-3,0.3,3,99,96,5
56,0,11.49674786795295,77,-5,24,0,0.3,22,54,32,4
46,3,8.502951930461847,81,0,46,8,0.3,35,35,0,1
57,-1,8.520340565466094,88,-6,56,0,0.3,31,31,0,1
41,0,8.50521890569557,86,-1,42,19,0.3,45,44,0,1
46,1,8.504685631641113,83,0,46,18,0.3,37,37,0,1
37,0,8.483377050056424,80,-7,26,0,0.3,43,54,10,1
37,0,8.487116302563907,79,0,12,-14,0.3,42,66,24,1
42,0,8.500133071507781,88,-3,42,0,0.3,46,46,0,1
44,2,8.487990671222754,81,4,42,-13,0.3,37,39,2,1
39,-1,8.502179249938974,79,2,38,0,0.3,40,41,0,1
37,3,8.500151615671102,76,0,36,0,0.3,39,40,2,1
49,0,8.484502659691682,79,2,46,-16,0.3,30,32,2,1
50,1,8.518973190033295,83,2,50,0,0.3,33,34,2,1
49,-2,8.502101543808314,77,1,50,0,0.3,28,28,0,1
53,0,8.49867077900478,90,0,52,-20,0.3,37,39,2,1
55,0,8.503014837346964,77,-4,54,0,0.3,22,23,0,1
37,0,8.495208502036224,76,6,24,-8,0.3,39,52,14,1
37,0,8.495974424726159,82,0,12,27,0.3,45,69,24,1
45,0,8.501074314624155,83,-1,44,-9,0.3,37,39,2,1
41,-5,8.499118353031955,108,-3,42,15,0.3,67,66,0,1
49,-2,8.494379507616415,83,0,50,2,0.3,34,33,0,1
64,-1,8.49630071305968,111,0,62,-2,0.3,47,49,2,1
45,0,8.508239071650522,88,0,46,5,0.3,42,41,0,1
55,0,11.488544581412128,78,0,16,6,0.3,23,63,40,4
51,0,8.492204845007958,83,0,50,-2,0.3,32,33,2,1
43,0,8.501663772384019,81,0,44,24,0.3,37,37,0,1
37,0,8.506701748380182,79,0,12,-11,0.3,42,66,24,1
37,0,8.497203684468749,97,0,34,-27,0.3,60,64,4,1
38,4,8.489055073708586,106,1,36,-8,0.3,68,70,2,1
49,0,8.507979742607075,77,0,46,-30,0.3,28,31,2,1
37,0,8.495542693420818,91,0,6,0,0.3,53,86,32,1
45,0,8.496915485374444,79,0,46,31,0.3,34,32,0,1
41,0,8.505706331040246,81,0,42,22,0.3,40,39,0,1
85,0,12.482055148254501,88,0,2,-12,0.3,3,86,82,5
38,0,8.49743802848724,102,0,38,10,0.3,64,63,0,1
55,1,8.499488531517406,84,6,54,0,0.3,29,30,0,1
44,-4,8.486790334944542,100,0,44,0,0.3,56,56,0,1
45,0,8.500967990627952,88,-1,44,-1,0.3,43,44,2,1
55,-4,11.49357146480215,77,0,34,-14,0.3,22,44,22,4
51,1,8.489217577148205,78,0,52,7,0.3,27,26,0,1
55,0,11.51290150846513,77,0,10,-24,0.3,22,67,46,4
37,0,8.480476169649926,81,-2,28,-4,0.3,44,52,8,1
37,0,8.507458126824325,77,0,6,-8,0.3,40,72,32,1
44,2,8.501980313357825,95,0,44,0,0.3,51,51,0,1
37,0,8.509159690486205,79,0,8,-15,0.3,42,71,28,1
55,-3,8.49145939180905,83,3,54,0,0.3,28,29,0,1
44,1,8.502309903812753,83,0,44,11,0.3,40,39,0,1
56,0,11.495685320938811,76,0,-12,-3,0.3,20,89,68,4
55,0,11.50296838065235,78,0,6,20,0.3,23,73,50,4
63,0,8.498492581681504,111,6,62,0,0.3,48,49,2,1
56,0,11.506500832152383,77,1,0,2,0.3,22,77,56,4
56,0,8.503500593611236,86,0,54,-17,0.3,30,32,2,1
41,2,8.486890272836536,83,0,38,-24,0.3,41,44,2,1
40,3,8.514732646989676,77,0,38,0,0.3,37,39,2,1
39,-2,8.499235935051086,100,0,38,0,0.3,62,62,0,1
56,-3,8.494826460352565,79,0,56,0,0.3,22,22,0,1
37,0,8.513109014818797,76,-4,12,0,0.3,39,63,24,1
48,0,8.49834001470784,77,0,46,-12,0.3,28,30,2,1
45,-2,8.497224545005613,86,0,46,9,0.3,41,40,0,1
44,-2,8.499577951250844,82,0,44,3,0.3,38,38,0,1
45,0,8.511896556092363,85,0,44,4,0.3,41,41,0,1
44,0,8.498564287186982,84,0,42,-29,0.3,40,43,2,1
49,0,8.505986116761898,88,-1,46,-9,0.3,39,41,2,1
123,109,12.498579830789518,105,0,36,-1,0.3,-18,69,86,5
50,1,8.50717537943535,88,4,50,0,0.3,37,39,2,1
47,0,8.484153217880065,89,1,46,0,0.3,42,42,0,1
